,0,1,2,3
0,0.012272194201352352,0.002007975452035059,0.02006395571975732,0.0040675831431802026
1,0.009270738388219393,0.0031351424917539857,0.016108305874281657,0.003146977758291352
2,0.001452307709578096,0.000414068294264305,0.0025468572877150185,0.000426830769910933
3,0.009626750064498759,0.014358084671985833,0.01647213325818603,0.004181664767418566
4,0.009818960755571903,0.003315565809831815,0.01564149973752514,0.01040629383670484
5,0.00855240355831322,0.0012260905163528864,0.014533210285498746,0.017245938701326628
6,0.0013316073551078984,0.00038785394976466716,0.0022122871377566293,0.0036358456297797383
7,0.008766239560637474,0.013717400727238406,0.014631423078338314,0.044655919391609046
8,0.0068589920915482685,0.0013563557192132656,0.0102596439513877,0.0028017750147360985
9,0.005148390510545197,0.0014249451241756246,0.009187953607096996,0.0026590011370129993
10,0.0010317457994849252,8.86893836784652e-05,0.0015098613823863267,0.0007307859785393951
11,0.005747652789099397,0.006252304331942683,0.00943732972975469,0.005996400691655426
12,0.024493862435771473,0.0614010200048318,0.016761528089758667,0.00298986443583627
13,0.01415564141002154,0.007437415771892238,0.01482314879797453,0.0035145303347880663
14,0.002100962197208185,0.0022313518838899577,0.0017094637112786777,0.000636760116484892
15,0.021299742112366973,0.3583749498190948,0.019167124150907853,0.011231285876363498
16,0.008217629497540164,0.0005730022808624248,0.012606304473870605,0.0029715280982356637
17,0.0038700194351891917,0.00023908524285725215,0.00639331402023363,0.001102970113890677
18,0.0021819239564349877,1.9316385347564472e-05,0.003459274989143439,0.00040237066789980776
19,0.008400232290406056,0.000283097492779593,0.012339983618646026,0.0028059502560944297
20,0.0057478360205632725,1.2420417789306593e-05,0.00813651086261095,0.00041134837433035157
21,0.004460917237945499,2.2437424788143953e-05,0.00745999158138332,0.00093419371810472
22,0.0019562000178458185,1.776739750095997e-05,0.002747043901223868,0.00047746464577795746
23,0.008273257089569405,3.250377974468991e-05,0.011611301000758243,0.0005632898706164767
24,0.0035655486406748526,0.0003076932434928867,0.0055168890435214925,0.000675790378667553
25,0.0029537774147998345,0.00015579949045186773,0.004847311937818599,0.0017915627858423099
26,0.0009111321180043298,6.186177910868051e-06,0.0015448080463146708,0.00029249767770264277
27,0.005536684839745799,0.00019515161870757908,0.0081750957247761,0.0013971371470078615
28,0.0996915006643723,4.739881268164933e-05,0.03366985726890992,0.0009377506714333577
29,0.024028000517867926,6.106430094319232e-05,0.014524728951316363,0.0006456152656530206
30,0.0045085984266549405,1.3909962275670371e-05,0.0025750930394307526,0.0002767322202815553
31,0.126837864889058,0.00017246654946524877,0.049863726277266596,0.003026626292237563
32,0.012624318662701852,0.0025693405461862605,0.017923105259887294,0.06178937076572023
33,0.005152334576400269,0.004036407089958689,0.008153480263249536,0.012451537905189469
34,0.015104921106006006,0.009227196698391038,0.017063746667137055,0.06794958066032959
