,0,1,2,3
0,0.002169139751302721,0.02464549907682772,0.00025170787697498595,0.006084760448077949
1,0.003246931082696098,0.019350028174299802,0.0019215581646242095,0.004589589570039082
2,0.0004530351059223131,0.0032601286724457893,4.8605733253572525e-05,0.0006828839435859201
3,0.014642605256666837,0.018725775169063912,0.012178811037014943,0.004492885992394676
4,0.0030548155658288965,0.015871554229142427,0.005100981007169948,0.011676183605605293
5,0.000986220595208977,0.011023190844513548,0.0028828657713317074,0.019092820259919718
6,0.0003580925706654769,0.0014593220192901676,0.0005986044861186588,0.004163371897264564
7,0.009417389382349688,5e-324,0.04787783865386523,0.04441635575841408
8,0.0012492211152738296,0.013185993782961923,0.0019453389634168903,0.0036787444391075236
9,0.001112308674716171,0.010589649929414295,0.0036828094957434957,0.0034072170189094093
10,5.240220789913263e-05,0.0019150057909669933,0.0003327628303481381,0.0009596138796478599
11,0.003422969181419321,0.00925178526065812,0.02845904216317799,0.004701767157778485
12,0.06940868136552106,0.02448045625786231,1.7013717482406282e-241,0.0
13,0.0073908274650739585,0.018510753431460844,0.00762049921679033,0.0036035320984137533
14,0.002512997800356248,0.0024309988817109093,3.850506690634293e-05,0.000736618594459411
15,0.39560095737580364,0.012987310689956684,0.07779265077574089,0.00266972380583631
16,0.00039638132478621454,0.01492131447625638,0.0016340120012645093,0.0036957359004308734
17,0.0,0.007931952135847764,0.0005793873439820068,0.0015435005423424266
18,0.0,0.004546761294776315,0.0,0.0007366524599163488
19,0.0,0.014899281812153737,0.00041665053041642494,0.0036380073479788523
20,0.0,0.010414517751286158,0.0,0.000849577783147497
21,0.0,0.008953442397960275,0.0,0.001386911122125488
22,0.0,0.003585242661224701,0.0,0.0007068612660682596
23,0.0,0.01488201964122405,0.0,0.0011929620567664933
24,0.00020089907112239662,0.006592246053290463,0.0010035977299413185,0.0009367209124782736
25,0.0,0.005759986210485907,0.00051834784811223,0.0021986977433349274
26,0.0,0.001988427167647842,0.0,0.00043424519905767257
27,0.0,0.00988857909621708,0.00041078879273134144,0.001897162184051058
28,0.0,0.05998441932492656,0.0,0.0
29,0.0,0.021752563565714977,0.0,0.00033923892769665095
30,0.0,0.0041560832215293735,0.0,0.00024117141144396184
31,0.0,0.08351911379662597,0.0,0.0
32,0.0011817241249185467,0.001973250712839536,0.01348215551159103,0.06089273952810885
33,0.0029324995823626133,0.006423096973850658,0.012680687991096458,0.012594513812382793
34,0.007207156555546139,0.0041518858813079556,0.025327896265876327,0.06311108899338899
35,0.006485299600675576,0.014385500913805924,0.013568181818767004,0.015742132317326626
36,0.0008439923615326399,0.013353242870195738,0.005531139575210879,0.009585365370005053
37,0.0011237540382411535,0.010466996965789488,0.00974342753062432,0.01069450420213338
38,0.0011266396005519374,0.0012342483766461286,0.02054886460300802,0.04234976515541433
39,0.0024696415158633922,0.0183074243912999,0.011714068596997912,0.011160226191572876
40,1.1468012026399357e-09,0.0,0.022967072438766365,0.0438366724483695
41,0.004953268579295764,0.0,0.04039118795738292,0.036391602899846345
42,0.0032782544502879037,0.0,0.05461696131721582,0.0632929869512719
43,0.008264941973808006,0.0021236191043248857,0.03855012318905704,0.03033264311564715
44,0.005013686631283975,0.06689241140258896,0.009083609740423148,0.004058026458550958
45,0.012841025642030051,0.022519114573009653,0.023833913387339794,0.008177892066703944
46,0.06866842089473914,0.00674602870080503,0.039128202544917855,0.019374114897454126
47,0.03834759385365148,0.0404664423341912,0.03434864325784226,0.007458373534035601
48,0.0011025833298580463,0.009940624385861645,0.001140662483168005,0.0051670464908843226
49,0.00030249038966202344,0.007060580631503924,0.0007438155773654473,0.00396511225855376
50,0.0,0.010402516019181202,0.0,0.0023232729732748517
51,0.005057403254594494,0.009094777585948408,0.004981953282286699,0.021823928748997037
52,0.0,0.008799511419995909,0.00019324964242243268,0.0015120918553571026
53,0.00018147449813457126,0.010422863963214722,0.0013086458739900045,0.00448637699064966
54,0.0,0.011261090880048607,0.0003622713509035514,0.0020896557723006463
55,0.0009793787684368347,0.0164179565820943,0.001551998585234793,0.0032706582214468982
56,0.0,0.005791436078017516,0.00022708513147535984,0.001780644614141413
57,6.424118016473355e-05,0.004796218199236439,0.0009332859803542769,0.002018984132192594
58,0.0,0.006204462167293037,0.0,0.0026861147023417168
59,0.00049568927529108,0.009967796495279407,0.001046153096158752,0.0032037929316994485
60,0.0023414727851786775,0.010471036524296165,0.0006066147741105518,0.010731417330179554
61,0.0008648264015635496,0.008593022866786287,0.0015779958282629693,0.0017218982471698455
62,0.0010827370598010101,0.006062389502824625,0.00020540879094918378,0.0018554142186266067
63,0.007980423458009511,0.011574603008082492,0.0027738400156498053,0.026536697298251102
64,0.0037789822552876744,0.014941921580209759,0.02380599796504875,0.0223776437697405
65,0.001908494732857349,0.007569268142010404,0.012426497663941839,0.007717009356318516
66,0.00227668402178813,0.007691202947383684,0.011257286173295057,0.02492537659285508
67,0.005905523266243251,0.02087746078724745,0.010776439172169843,0.008722623082470717
68,0.0007834548793182419,0.00500193262419222,0.003619146557194459,0.014790347713611018
69,0.00046889107351134375,0.009313249241164806,0.006936741362198188,0.010028839156420846
70,0.0008973182363337435,0.0008653881767996429,0.0053357013728936,0.028962233970235795
71,0.0014273126940670918,0.008650621553101876,0.005105976987475977,0.017777512765175894
72,0.002768672520372399,0.0035567486981077263,0.03816138218715052,0.016292911056458217
73,0.0008541227680102084,0.004070818528764383,0.035421956326312676,0.004698496874903116
74,0.00016122948741157647,0.002373456719690054,0.028358159228446884,0.014901234820479585
75,0.00911538027851964,0.008136696036519338,0.030537732626425087,0.00852283829123564
76,0.005108378322759787,0.007313475330680695,0.013974119938735036,0.01628254430516126
77,0.004779433889287987,0.006980384359450458,0.015214312541651924,0.014293157478678539
78,0.003812224203357614,0.002291088015373335,0.009843422277281015,0.015694063437735585
79,0.011728654441969544,5e-324,0.012984595596095928,0.05361071583670283
80,0.004221698714084192,0.005231023165227225,0.0009107830091952917,0.001278043695539224
81,0.002950080006850468,0.002036206959574006,0.004109899148029112,0.0007926081268817236
82,0.001854052625822144,0.0069373370091837415,0.0017932476354721794,0.0012975515070322637
83,0.026188084426700644,0.004466330059259249,0.02106818197999081,0.0016361533992776478
84,0.004200489006881283,0.003303541988980672,0.002113423802982027,0.0008322433937058531
85,0.0010396257472605507,0.003322078017530923,0.0033261406417024646,0.003415447574688811
86,0.002532529687117146,0.006765120966284369,0.003849271297849869,0.003911505123279487
87,0.017123148988647276,0.005881045666140328,0.023436314654033973,0.007740862084425265
88,0.00046549098291783175,0.003091901353207744,0.0015766577978458464,0.0004877153732427013
89,0.0004887446388883982,0.0020659192062904594,0.004252093878691867,0.0004305973692308682
90,0.0001625440522992897,0.006621285662330707,0.0026331910370465967,0.001274501895012266
91,0.00214427822208947,0.003917619401273587,0.011417504691221448,0.005234876829614905
92,0.0215055975817909,0.005837247007329377,0.001640440723971406,0.0010224683815436095
93,0.007571349761517369,0.004022749614097332,0.008540122604955935,0.0005299316433059226
94,0.003810351748463208,0.006939475177811213,0.0015713096031547363,0.004211370514853148
95,0.14710068089267686,0.002559853676720459,0.055537467890165074,0.017327306525611316
