,0,1,2,3,4,5,6,7
0,0.0011940615324866084,0.002634904364520779,0.0010750102679514123,0.0012595927761909164,0.0012356287430648673,0.003165089358350889,0.005809431987096597,0.0024262196525090913
1,0.0016862352317444265,0.00242839556037463,0.0022652381573383226,0.002319379577438271,0.003378978535808353,0.0035319225076001068,0.005718642217769998,0.0026787833024918663
2,0.00020119530094655401,0.0006723748143444806,0.00017426029808050944,0.00023258845356025448,0.0002005616680591959,0.0005033845878097954,0.0007377000149044968,0.000422532831155138
3,0.01414223936609909,0.03141472941089774,0.00856514740846469,0.009852354213669407,0.019407689989272538,0.015898722288946524,0.00561699861716046,0.018547629079370347
4,0.0022865549130949995,0.007330143221505869,0.0040182221604450315,0.018629175838419967,0.0058137953848499775,0.007720032829895849,0.004893041901194351,0.00415458076367911
5,0.001263805788586711,0.0020974176671783103,0.0015847608973758116,0.022028350963153847,0.006931929983565948,0.008066769930882992,0.005627703583577237,0.001570772759735063
6,0.0002889265103372676,0.0012045591338025153,0.0005878442848599068,0.0037483829588751947,0.0008553669040710012,0.0015897208024066311,0.0010769263404746014,0.0004945701119759707
7,0.01493847937719362,0.04953736589510224,0.02050537074346954,0.13161588139080527,0.07188964216608747,0.04227657518885634,0.013457017163537147,0.02069575875559081
8,0.0010307495472115969,0.00172040327051193,0.0016434083328021327,0.002466939647123282,0.0018985148920096268,0.002625265396428234,0.003729497714530386,0.0014957092581588233
9,0.0018024730223934883,0.0016169873674317392,0.0016264357250035668,0.0057464277700304345,0.0050676391202422845,0.003530794021725584,0.008058525992589206,0.0016811494142127822
10,9.44732934510854e-05,0.00018974154989673616,0.00021045897497485897,0.0007799642400163787,0.0003826809283082214,0.0004610568069066165,0.0008120879246813277,9.974027279976324e-05
11,0.00964846429605673,0.01366089941942346,0.010751097633310941,0.028496264995959694,0.0331811595285277,0.014040697154437115,0.00552935269361532,0.008362346320122768
12,0.021133959848684044,0.018554418101304395,0.011997951988455016,0.00220746638815169,0.002255566348103861,0.023743799555859365,0.033188699295204814,0.05194147280652794
13,0.005762565308894908,0.01575624202607402,0.006821464738937503,0.004034274308664883,0.006599092272063945,0.008652653265439833,0.004074601207555942,0.009504986169443685
14,0.0007757309165852464,0.0016057664900803379,0.0006178277115761374,0.0002954566001205694,0.00021950079666022983,0.0012338616235325727,0.0013987162622833473,0.0018682538417513466
15,0.18793926345085268,0.33703721220060245,0.15749276026878825,0.025927241694699926,0.053471992468373135,0.20480444234100342,0.03377655973318243,0.43039498448816005
16,0.000403571293766132,0.0010809249046518947,0.0011166260441050299,0.0006552356288491128,0.0012318600131041937,0.0014278865561976014,0.0012716475363634646,0.00045804194949865495
17,0.00023835560939709669,0.00035045471088511915,0.0003848196605808506,0.00041039183357249317,0.0004738004158656447,0.000616655488407941,0.0010145840033061043,0.00015741543389188945
18,7.722106601769988e-06,1.8743578534498133e-05,4.447322306003426e-05,0.00014421664356462354,0.00014693100908021297,0.00025323870110850836,0.00021043424029334304,1.409475456616215e-05
19,0.00024578403787667145,0.000636463764353106,0.0003546402905312341,0.0006066583298561395,0.0009124418965753249,0.0012400559811204847,0.0014563602083864393,0.00023713981589631701
20,1.392551710648759e-05,4.845848332048817e-05,7.043937453472983e-05,0.00023588587033973593,0.00016541939860985986,0.0002706218563353099,0.00037585022361891,1.769813121031973e-05
21,2.0139784517932742e-05,3.992696112273619e-05,7.542961195283227e-05,0.00028823997062054594,0.00021003957223806094,0.00035434035697346053,0.000580272688493047,1.5580655658969846e-05
22,8.444175369952024e-06,2.02209875002384e-05,4.2609818680256235e-05,0.0002625645573362852,0.00012007579388028993,0.0002241680035649289,0.00022455506162413405,1.0782073664006326e-05
23,5.730573592426114e-05,6.0499011981181155e-05,0.00010008605589924747,0.0003625746440988992,0.00024998161554383013,0.0004048776509996929,0.0005812933094065649,3.460410855018001e-05
24,0.00020085730454619344,0.0006910696366584545,0.0005677723716471559,0.00024178165109479285,0.0009239461488630628,0.0006424148662585846,0.0005011299554516483,0.0002832558227334413
25,0.0003094211833368204,0.0003241023499588091,0.00036921397911166557,0.0008694474563040536,0.0006234173860990831,0.0007630009435979536,0.0021330498759546484,0.00015213673260437268
26,8.049217999406279e-06,1.0585883447388413e-05,2.6915338531200504e-05,0.00010256678206271589,8.887299273856208e-05,0.00012609306284172767,0.00014576521476149378,5.22839834872901e-06
27,0.0002711643434796281,0.0005377295547192617,0.0003000185092155737,0.0004113395916140975,0.0008100665152935204,0.0007226258853326217,0.0011426498575872615,0.000217783178086238
28,6.051246781402241e-05,0.00013066097588832143,0.0003253284641692251,0.0004593589806307968,0.0016572009807020313,0.0010207534361031075,0.0010964896899343267,6.374779644965128e-05
29,8.212047927632188e-05,9.215003999126767e-05,0.00015549901938642858,0.00036990846283539334,0.0004866024641515103,0.0005192242901028828,0.0008085014462607696,5.193637412112967e-05
30,1.0249285498251327e-05,1.1464943269807292e-05,3.2443458480044485e-05,8.863510703686602e-05,0.00012684174131807403,0.00016194975998458095,0.00016546881131944535,8.133122700709788e-06
31,0.0002672756684744713,0.0002040337381864732,0.00045390018697381157,0.0009172305742459534,0.0024495795073943847,0.0018599455369678651,0.0023559521732618932,0.000154172830503335
32,0.003172042968612889,0.004478766465757664,0.005210238601214731,0.02941470262551611,0.05182926546018625,0.01950507873515318,0.01449856101534937,0.0027544609831856464
