,0,1,2,3,4,5,6,7
0,0.010598421299896403,0.001866288811134724,0.001768756735541039,0.0008221274163990011,0.00119400322814939,0.0008325353134762167,0.0012447531241703265,0.002179664924765879
1,0.011389125964830557,0.00269195822425429,0.0029283118586667994,0.0022775840952080247,0.0016864336633846224,0.0020323093174419537,0.003575132091259318,0.002624137782125861
2,0.0015050699479862181,0.0004905334885529186,0.0003061627461684185,0.00019728636134970943,0.0002012211635182829,0.0001018561755316296,0.00017734560190648958,0.00042508039607402334
3,0.012991584889275072,0.03167691467067758,0.01577439162682341,0.014408090421677835,0.014139137712480711,0.009074486452417757,0.021595533469788524,0.021435158800142406
4,0.009455918165316851,0.006570909410659987,0.008485932809215994,0.019573024441276975,0.0022859897909337304,0.0028246394156371223,0.00653913364887248,0.004597817378847413
5,0.0078771897809705,0.003419719554452981,0.0017935226328623104,0.023083510346217938,0.0012617522046489888,0.0018400954743456198,0.00927344810219746,0.0017324580899585932
6,0.001834374124018693,0.0011606675457389735,0.0009405929432490449,0.003930927529685721,0.0002885935307399385,0.0005747575622359936,0.0009544143668995429,0.0005616198991867356
7,0.023655410791947086,0.05950294502691339,0.03673511569320091,0.14748968673948598,0.014927614248108415,0.019250035044218353,0.07860634937179446,0.02654299103495563
8,0.005962043950732909,0.0018012818286161775,0.00218393463929117,0.0019013465675486892,0.0010304729471844964,0.0012660763907854625,0.0018027516656392573,0.0014056982384114062
9,0.016688438540536435,0.0023795038714413005,0.0016078370051236714,0.004533021311996664,0.0018012576637491864,0.0022463081151500937,0.005272112972009559,0.0016117991178977646
10,0.0008981974834494066,0.000279396942680016,0.00020568611494273226,0.0005931453986816671,9.432791361733183e-05,0.00033938313624375593,0.0003884959794871148,9.749165932876169e-05
11,0.01163527014392496,0.01977577563764186,0.01170787723177764,0.02490086614712144,0.009642809740925871,0.009835925583177467,0.033312876996811513,0.010042321126739917
12,0.10003511770413948,0.012614454437742464,0.016644694834754115,0.0020962291630023254,0.021164920830143492,0.0040089790357022564,0.0017256070693724766,0.040008604195429884
13,0.008791155806384664,0.017002667188444516,0.011058835852137034,0.00385306824327926,0.0057624795463807835,0.0056825905818906,0.006260502902992122,0.011026720988164032
14,0.0038469406916578786,0.001062958221719645,0.0008764212513496512,0.0002748663314664813,0.0007763687428695367,0.0002948209463001399,0.00013891768196471691,0.0016443149341458607
15,0.10657256323442772,0.2660540274177205,0.27113290465160683,0.03075879887804895,0.1881400029752492,0.06900888758249257,0.05073107434569667,0.4116679128184303
16,0.0011004183160480316,0.000878897627263097,0.0014406725736205714,0.0003446661821491678,0.00040331613354755905,0.0021763700964768772,0.001452608257300958,0.0006603364224299538
17,0.001157103153200321,0.0002950338890866295,0.0004432701715668602,0.00021749772066179728,0.0002381878447641133,0.0005156430635850885,0.0007051955348743856,0.00022146477541509405
18,0.00015927287474370275,1.851020019446163e-05,3.2846059571696775e-05,4.719078032057993e-05,7.68154851214541e-06,4.3043957437284254e-05,8.572440892082093e-05,1.517308314070702e-05
19,0.0012345113300498793,0.0004965029567214892,0.00044224657913517903,0.0002985762392158938,0.000245537906373802,0.0005588176618750344,0.0015663266834748308,0.0003132748291515821
20,0.0004496167585069635,5.2750337421811644e-05,4.19736506620824e-05,3.212411307506828e-05,1.3842662053117367e-05,0.00023144760900995672,0.00010751845555014657,1.5604106952190504e-05
21,0.0004708315973368148,4.169003773053473e-05,3.729556090545439e-05,9.03097633172108e-05,2.0034389345411036e-05,0.00012125414181053764,0.00017226828607722186,1.630520807776882e-05
22,0.00016030650450043143,1.862045854950167e-05,1.5905266002423167e-05,0.0001795561198969116,8.394944966298502e-06,5.060982160887612e-05,6.584929510755745e-05,1.1027048666944743e-05
23,0.0006502678924969015,7.064781416012439e-05,4.609512272827964e-05,6.23132606616346e-05,5.718835471697595e-05,0.00020238095801791047,0.0002721134870080029,3.254167182390692e-05
24,0.0004198350806190723,0.0006136373658890043,0.0009487904578850799,9.770428199191688e-05,0.00020076902241944017,0.0012622053834186952,0.0011095112001509911,0.0004136442930515303
25,0.0018118820757887747,0.000309273317599024,0.0003687308158673361,0.0006408081470402252,0.00030915943484046196,0.0004799575751637531,0.0008283451811244803,0.00017339600655597452
26,8.326721933701611e-05,1.140411846025101e-05,1.6153050045417557e-05,5.0388037167304715e-05,8.020238650208996e-06,4.973060876628276e-05,8.058864495794943e-05,7.224102898233647e-06
27,0.0011324323938994942,0.0004635710896040332,0.0004123902057080266,0.00018070601266895965,0.0002709497812588793,0.0005252470357417013,0.0010917947891164524,0.0002727956138733822
28,0.0014343359752723075,0.0007649361989740275,0.00013529284490178928,6.429323283855833e-05,6.0103168036233145e-05,0.002495091948832258,0.00025358576373849174,6.000267970810096e-05
29,0.0008112970456351039,0.00018944710036466263,0.00010950959162942135,8.124492394542491e-05,8.194085741494078e-05,0.0004968753780211993,0.0002691781225824632,4.308200009898907e-05
30,0.00013341628467944042,3.362906647351649e-05,2.014137167223928e-05,1.8971515732068788e-05,1.0205448235200828e-05,0.00013580196502630958,7.50633329118096e-05,1.1517714936715417e-05
31,0.0020376815371977845,0.0009483013884602453,0.00015538079252243672,0.000240809272951644,0.00026657395966218884,0.003763386391764237,0.0004760647460521732,0.00013161811698030363
32,0.00960564611127728,0.00892274046565155,0.003952654565618326,0.03792244855449513,0.003165469946946891,0.013379093111839326,0.06023091052744559,0.003542209027387408
33,0.01352425077537844,0.009226975367300765,0.004304314450545426,0.024513215506576487,0.003945081526484926,0.015912849375683737,0.032785041549808776,0.005126780162975408
34,0.002121459012417415,0.02642357693778503,0.02057349002311853,0.015471837582747608,0.0068227547345828315,0.05579451025478313,0.058072978238517085,0.012085582403932383
35,0.012399026421242373,0.013263475303541399,0.005516563521258927,0.02028957479929861,0.0066946298335462985,0.016801916036782244,0.03538694756147529,0.008473845532021648
36,0.005433528729218579,0.00301144836829911,0.0022368089254903513,0.015581786608327248,0.0012666955571788146,0.007859611183894104,0.006363736467628511,0.0011398993881976893
37,0.00996503693987224,0.005086965284306415,0.003250091304441776,0.025171212692700735,0.0019705023195829173,0.01939682131902596,0.01900690128067744,0.002246203451803974
38,0.0018106873778806138,0.012846874615379754,0.012351353614690088,0.01354671034502545,0.002984448432999059,0.046056181888280624,0.019376981236712106,0.004124282496131865
39,0.012950458402932985,0.007236801594099356,0.0042624985337064,0.023252273732101054,0.0032303683869891442,0.01904485546619854,0.017058488902582256,0.0035426975697764747
40,0.008010528120916767,0.008679646311304542,0.005076132699599933,0.031028094045885152,0.003997287325070084,0.020732737740222575,0.08051249652534058,0.003261270713097026
41,0.017301219444400724,0.021787203159204686,0.01471849267513418,0.04150975114892519,0.009801197751993992,0.03490565218098733,0.07451842058122445,0.01114761718117469
42,0.0016873892593673616,0.03734098834500478,0.02995288548352585,0.01739594871073489,0.008829247282793143,0.07906817228889723,0.07205482694407704,0.012581573515456032
43,0.01418163264743789,0.02170027320705965,0.015365380262711725,0.029662428182318994,0.013266680699244655,0.03190789784490925,0.05933368838747659,0.01291198102532696
44,0.004131936832593871,0.011769169493202449,0.007566433225482975,0.005920053639655042,0.004560715810256713,0.016156195223758302,0.013339300787009123,0.005086377779763269
45,0.008104511678485221,0.027446470712447445,0.021106314588307782,0.009706615395458638,0.011078396725233372,0.034598160118801846,0.022451077002450536,0.015818752593615506
46,0.0021560369894470677,0.0603744318177463,0.0936866942638558,0.004104215034999606,0.03703595369912922,0.049159363891721736,0.014368674784855331,0.06262315038640573
47,0.007870210046641596,0.05946386781928093,0.04096734334378505,0.008180297541190545,0.02664517598895729,0.0463734060153178,0.022124487620503726,0.0392485705585306
48,0.008157597629389385,0.0018716161487542066,0.0013299018981477338,0.002126238617468731,0.0009329655013394327,0.0016365840148784912,0.0011788281536428689,0.0013008630116958663
49,0.00927049036648668,0.000885474731958447,0.0004303925384832975,0.009348966309255859,0.000622635264583871,0.000821216132338939,0.0012755453463524852,0.00041939066287594886
50,0.005202307875141915,0.00031049567125076535,0.00017227040171068837,0.0011870071119723506,0.00019519704951842818,0.00032181347740268564,0.0003751672452068816,0.00015760933060659282
51,0.017324804132977743,0.009375612799087324,0.007513546979435056,0.019995363486201654,0.005554535969202688,0.006027091715301157,0.007716471435505339,0.006382525256046755
52,0.0028095573084664545,0.00034343778435595354,0.00030985853703387184,0.00044121742386699076,0.000361586456791254,0.00021818137741398428,0.00022651904474170403,0.00027604380355363554
