,0,1,2,3,4
0,0.0144300877973624,0.03838858891630869,0.0,0.0,0.003771700506316991
1,0.013109849481186294,0.024539983221715633,0.0,0.0,0.003716157400956602
2,0.0030746604148341344,0.004675138590910878,0.0,0.0,0.00035210063424238576
3,0.009787114820270552,0.02405134744544321,5e-324,6.921318069054846e-99,0.0056215659056331035
4,0.01379212772451375,0.020739463337964135,0.0015160584505775117,0.0029392614740334005,0.011022910780851998
5,0.010964570520907312,0.00913877998224065,0.0009080828423985814,0.0074986110821878725,0.020937456105100078
6,0.0014399870958687025,0.0031098902828982826,0.0013695434395841763,0.0012335260285473596,0.003013247670890331
7,0.004884939676537218,9.855367256911729e-190,0.009898710440350332,0.019363390754583595,0.0493544736719895
8,0.009810977944550608,0.02470445739850784,3.477825835184877e-63,0.0,0.002901088187559318
9,0.00877479537404789,0.01183578298358593,0.00045344338481925685,0.002652233552673809,0.004144662690647412
10,0.0026735628612423856,0.00289638684572866,6.948321287803288e-36,0.00037288754424053065,0.0008619482355674703
11,0.005862746218108883,0.012433622307563808,6.47488420770126e-07,0.006996583000631589,0.00999085712547382
12,0.022585425017601128,0.025504393463402008,1.3603937705751006e-17,0.0,0.002827244560190339
13,0.016405837020161167,0.02459849441132145,0.0014918680661344778,0.0015571320781356465,0.003741389233008675
14,0.002872774049952385,0.004002277105673136,0.00157555902569346,0.0,0.0002583283894383362
15,0.019821543938676685,0.030967460505208735,0.00801210869278653,0.007437832885147154,0.011780490036564388
16,0.0076948158559060256,0.012230876725191775,9.900390565537452e-107,0.00024942708237095883,0.003155139316907689
17,0.004663010565490789,0.007688147736874332,6.762220763793931e-13,0.0,0.0014537903390560187
18,0.0016244618670813106,0.0024049089441603106,1.514856723228348e-245,0.0,0.00023162863135396203
19,0.008687732521495782,0.012336780309845878,5e-324,0.0,0.003075940216967498
20,0.0066702010617159194,0.0062957129490985985,0.0,0.0,0.00041525344414148285
21,0.004426017134814522,0.00722610765125813,9.977530181781819e-16,3.5356445636816414e-05,0.0012212820269075228
22,0.002292864690396276,0.003901168324076302,0.0,0.0,0.0003000519687552565
23,0.009278532932046023,0.010073880026973915,0.0,0.0,0.0006335703303512307
24,0.0035217669105223597,0.004579933662940507,0.0,0.0,0.0008031504971870787
25,0.003213905332400143,0.006528503490734804,0.0006393913679383455,0.0003768112914648034,0.0018897358640337415
26,0.0012132937289091837,0.0013753652734191802,5e-324,0.00013226705425360745,0.0003020964678518807
27,0.005114866343431439,0.006675386217745962,0.0,5.328527879324091e-39,0.001498833069206831
28,0.04897118542244799,0.0,0.007277905013458827,1.012058095623977e-08,0.0
29,0.017500652251942306,0.007190982216568669,0.001107770021761487,0.0,0.0005000612647332186
30,0.0027412733935052924,0.0017451378396003943,0.00031178524626263477,0.0,8.219710247925251e-05
31,0.07712391297821393,0.0,0.015718710242856725,0.0012829079132232431,0.0016623060294208368
32,0.012030874130172904,0.009388531432406,0.016707354023964456,0.03598273146294302,0.059618536907965015
33,0.010985171046987766,0.011188025202728649,0.011490751624740714,0.006957535858748567,0.013353471564461476
34,3.6932191576411985e-265,0.06369620171523632,0.04517927434718039,0.15198724014652124,0.007080304446818991
35,0.01351835709748553,0.01819708027891458,0.002594603654470118,0.005319093860653286,0.017638439677364462
36,0.026835814514835778,0.014544377270836604,0.0057403090557015535,0.005553175187786991,0.0074143890765681515
37,0.02560738098834925,0.009655606800655381,0.009924185615410006,0.00849360312206839,0.009559456684895601
38,0.0067552939287967,0.02376475101142835,0.02745440657362021,0.09309637349422525,0.003677632814096804
39,0.029401259172087288,0.017830035578031075,0.005872081616046391,0.0065192815708286595,0.009222176880941768
40,0.009662306550881869,0.006467894070958067,0.011316165841592259,0.03162441325860857,0.036994227906617785
41,0.0010962315815533977,2.3705300751128823e-72,0.012345268984122328,0.05550884250561853,0.03960407330191819
42,3.991826277452799e-123,0.02587988553593355,0.026095644908297407,0.14728944234457553,0.01883765163962661
43,0.010612693580891265,0.004354943591251699,0.013433719222884973,0.03802187327056264,0.029565107613458482
44,0.09401109965973334,1.3856407636193132e-106,0.024989280585959277,0.009574666298181348,0.0056534704102337045
45,0.034426285740948144,0.017245852242944344,0.011759966310074045,0.011705054593502842,0.008875693125599748
46,0.00777111978774948,0.02513948452746154,7.251453673934203e-15,0.05847400794928164,1.5660791027336512e-257
47,0.06177191418707978,0.01025503296674115,0.017907125081221543,0.011727262681605493,0.00793200515556708
48,0.010546509033730082,0.013004967658580703,1.5430963446572197e-31,0.011253869424844489,0.004572481527617385
49,0.006853319035016859,0.004167289637143346,4.735215534652808e-185,0.016996044020749695,0.0027664936103924433
50,0.009930142450759122,0.010128588450988426,0.0,0.0006427988389174895,0.0021978375119260807
51,0.010581229477428677,0.015197431217565172,0.007048054981115107,0.015541558217402338,0.020802317730259753
52,0.007339255057273129,0.008262211830151515,0.002709684858871345,0.0,0.0014809744160251283
53,0.004626370053306484,0.007806500183314456,5.182865351554e-312,0.003375453380011932,0.0046411255684445495
54,0.008715980615001902,0.010727957854403726,0.0,0.0,0.002230595592529977
55,0.010208597834703596,0.013841278542217115,5e-324,7.112951048232658e-18,0.0036128279998915483
56,0.0052866606025036246,0.00488561751453528,1.275928692403186e-227,0.0016402740387189945,0.0021726234123268635
57,0.002996558196380017,0.002243301544023953,5e-324,0.007892512012225267,0.001722831353896681
58,0.005224382689298595,0.0065270410324908944,0.00041915110039291613,0.0008548835904386158,0.0029236837846229415
59,0.0049719292477550464,0.007902582974510474,6.653579310812914e-301,0.0020378693001603474,0.0031530188959454607
60,0.010477635476330047,0.018626210636559552,0.005175018669876229,0.01345677959706224,0.009936242189937538
61,0.0056784013764958775,0.007147929476494107,0.0,0.003054992940106668,0.0014550080934116584
62,0.004272068655957877,0.006704258601682958,1.2350700393607553e-125,4.346224196209972e-50,0.0019845645442322156
63,0.0063279440917128355,0.0170235217495978,2.370457268980532e-47,0.008701879079496542,0.02013679027974488
