,0,1,2,3,4
0,0.02247029886317007,0.0031076686340183175,0.022488611553114834,0.002798673749509787,0.0027986737495097856
1,0.012912893144684499,0.0025871824061083964,0.016456044474167538,0.002745195907162466,0.002745195907162465
2,0.0032147113626106874,0.0003257374278509987,0.0030406416298620897,0.0002584762380120504,0.00025847623801205033
3,0.012028107504213808,0.0027478660897519137,0.016275919066794094,0.00417127170309102,0.004171271703091018
4,0.009501179076923051,0.004777020166457154,0.016374689656930203,0.008868408855930694,0.00886840885593069
5,0.0065771856788383945,0.00783539228706655,0.012519655580976598,0.017103996577418092,0.017103996577418085
6,0.0025658974679114007,0.0014209589131338766,0.0021251997062394427,0.002566936432671397,0.002566936432671396
7,0.008594181022325157,0.017506470157809286,0.011735239731284297,0.041124460765089674,0.04112446076508966
8,0.011487142620180458,0.002783877750319312,0.01358873440586271,0.0021747655887910445,0.0021747655887910436
9,0.0060474224520561705,0.003615079511003033,0.009564543969490328,0.003618667332168705,0.003618667332168704
10,0.001500773180904661,0.0006040024497010116,0.0018875966014243013,0.0007130378979642769,0.0007130378979642766
11,0.006843205601101804,0.007413144550458552,0.009981078725337048,0.008814931013583374,0.00881493101358337
12,0.011510838836655048,0.0026255363191284666,0.01857263522298123,0.002103461798994617,0.002103461798994616
13,0.013758410693890753,0.003702919202294171,0.01623874063091141,0.0031641056722164786,0.0031641056722164777
14,0.0026213356321698957,0.00027608277964326106,0.0024105173497918795,0.00028521515918571074,0.00028521515918571063
15,0.018772640555381317,0.009541392462578683,0.023349294271875053,0.010722307390637814,0.010722307390637809
16,0.005971904709819337,0.0015792770487927637,0.00891140666884439,0.002379763984455774,0.0023797639844557734
17,0.003669399195569646,0.000642283575518726,0.005207531275039266,0.0010695568469464155,0.0010695568469464148
18,0.0011099981133641055,0.00014852164525861757,0.0015525272789097436,0.00016934650076651575,0.0001693465007665157
19,0.006137417113274472,0.0010090167944088334,0.01020622356335371,0.002263895326036579,0.0022638953260365785
20,0.002718518513384892,0.0003840771293658055,0.005070282948587988,0.0002941281329102642,0.0002941281329102641
21,0.00365888607107297,0.0008619993939376134,0.005978170353646824,0.0009002103461798996,0.0009002103461798993
22,0.0026931310584423413,0.0002523465766427682,0.0024310220831882906,0.00022282434311383652,0.00022282434311383646
23,0.004991866280575719,0.0006194493076951148,0.008802047413142264,0.00044564868622767303,0.0004456486862276729
24,0.0026646213601304136,0.00037882247007265134,0.003450566846271824,0.0005882562658205283,0.0005882562658205282
25,0.0031438542038968766,0.0009917427705290088,0.0038061935360989008,0.001506292559449535,0.0015062925594495344
26,0.0007325110645369369,0.0002853963386992863,0.0009314129354279224,0.0002495632642874969,0.00024956326428749684
27,0.003477011386260083,0.0007465275107355141,0.004757912460026287,0.0010962957681200757,0.0010962957681200753
28,0.006421829205516341,0.0006474277162363574,0.0143256057165549,0.0004189097650540127,0.0004189097650540126
29,0.004520812035674302,0.0006564589861737081,0.008442043306341084,0.0004189097650540127,0.00041890976505401257
30,0.002001725812043476,0.00014704069600317778,0.0012348872863191503,8.021676352098116e-05,8.021676352098113e-05
31,0.011078754479089832,0.0018661543367474898,0.023932687111425186,0.002379763984455774,0.0023797639844557734
32,0.019339044347854977,0.03274762844519563,0.020243599105922508,0.05247067631644623,0.05247067631644621
33,0.009223903051324617,0.007324769377674988,0.009958037065899834,0.011987949659524405,0.011987949659524402
34,0.043649381625032846,0.14062063907732966,0.03774249602904424,0.03817426646226248,0.038174266462262456
35,0.012186081911710491,0.006326354926108991,0.01621155813104615,0.014332061749081965,0.01433206174908196
36,0.010294232766246346,0.0063903944868880305,0.014691020441526422,0.006943206531427147,0.006943206531427143
37,0.011282998966756342,0.008543405874536072,0.013424451750419486,0.009367535384505687,0.009367535384505686
38,0.02402190148230737,0.08531088303112018,0.017626838746415806,0.02280829976113231,0.022808299761132297
39,0.014812717721816809,0.007446101130387238,0.018444188222617924,0.008494063959499448,0.008494063959499447
40,0.013350578011115465,0.028685628003578035,0.013963779912704446,0.034421904524225465,0.03442190452422546
41,0.012136001304968856,0.049348208505506704,0.01119934840355319,0.04116011265998788,0.04116011265998787
42,0.03475595149469816,0.13246819138073032,0.022203791536338034,0.04471638917608471,0.0447163891760847
43,0.012388688298383119,0.034001616099523756,0.013527003559358255,0.030295197689757213,0.030295197689757202
44,0.01859481964923086,0.009077462302883978,0.029253793678183704,0.007593853613319549,0.007593853613319546
45,0.016546888697911898,0.012002250508746174,0.020688766703692463,0.009599272701344077,0.009599272701344074
46,0.01836227750068558,0.05393558574044429,0.01614899035767986,0.011569039894470393,0.011569039894470388
47,0.020888654002457062,0.011594701746117052,0.023957699715451475,0.009287318620984707,0.009287318620984702
48,0.012471238060765945,0.0111146293945612,0.011007673983403297,0.005606260472744128,0.005606260472744125
49,0.005282830429442634,0.015498384209947064,0.007101973480168153,0.005392349103354844,0.0053923491033548415
50,0.006903943827510604,0.0015151502649701602,0.008304294640333481,0.0017558558237370319,0.0017558558237370315
51,0.014717618029095405,0.015333304111729838,0.014463557454416017,0.018966808085849763,0.01896680808584976
52,0.0040060281257842,0.0007191048207408716,0.006664535574588223,0.0012478163214374846,0.0012478163214374842
53,0.0052713734382346675,0.003924098633520808,0.0062802261591719906,0.004099967913294592,0.0040999679132945905
54,0.004446239997690278,0.0008840946374367457,0.008197905793963999,0.0016399871653178368,0.0016399871653178363
55,0.006652698277424241,0.0015457210598600433,0.01137271385768076,0.002664979143641485,0.002664979143641484
56,0.003215998443629405,0.0019519400237888972,0.004086344251822771,0.0019341152982281012,0.0019341152982281003
57,0.002184692422608143,0.007248620328659231,0.003741256131001556,0.002825412670683447,0.0028254126706834465
58,0.004164102440672554,0.0014460888423462445,0.005325779145197247,0.002361938037006667,0.0023619380370066665
59,0.00399591529048568,0.002710137781874318,0.006185183955600915,0.0027362829334379125,0.002736282933437911
60,0.01752211019660919,0.013550770556264694,0.014412243870532191,0.010347962494206569,0.010347962494206565
61,0.00431013101468298,0.00355739161076914,0.006032025014441677,0.0016667260864914972,0.0016667260864914966
62,0.0036918108129722995,0.0007907179977337789,0.004911989473926003,0.0014706406645513211,0.0014706406645513207
63,0.030348636060750184,0.009368232679142689,0.014030866746039193,0.01667617383863953,0.01667617383863952
64,0.026526253964628717,0.01381225028679209,0.025556922286189707,0.03621341224286071,0.036213412242860704
65,0.008394653737883274,0.005482994185518156,0.008059094726634389,0.011684908552889589,0.011684908552889584
66,0.013750520347103069,0.0076736495586067115,0.01590646077028288,0.030223893899960785,0.030223893899960778
67,0.01962955051078061,0.0061977491827492365,0.021048027393874385,0.01503618667332169,0.015036186673321683
68,0.011775813629276502,0.00651318985240803,0.009467812250570069,0.019314414061107354,0.019314414061107343
69,0.007231450176675256,0.0038139338018887423,0.008060288305000883,0.01035687546793112,0.010356875467931117
70,0.009672833733163534,0.0064527668920272676,0.00880840648782877,0.026970658490498775,0.026970658490498765
71,0.013542067009463274,0.005862544144680558,0.00898636741525453,0.020152233591215377,0.02015223359121537
72,0.01120355943806042,0.020429111019422616,0.011767586805857388,0.048540054903918155,0.048540054903918134
73,0.007841291011069677,0.013732324627132137,0.0067354279252334285,0.01508966451566901,0.015089664515669005
74,0.01275793694684135,0.011405923559206312,0.007045383475759604,0.025811971906306824,0.025811971906306817
75,0.010458407450514079,0.01356453872338427,0.012824719995191781,0.031355841562979075,0.03135584156297907
76,0.01999581962223961,0.014667421047924581,0.013070292938976609,0.025999144354522444,0.025999144354522438
77,0.015637260068145788,0.015799931600198245,0.008733065056153892,0.01856572426824486,0.018565724268244852
78,0.009232577389264756,0.007323410707292302,0.007161478831191576,0.016212699204962745,0.016212699204962742
79,0.05171330640592992,0.017468206368439262,0.011223995177376177,0.033646475810189314,0.03364647581018931
80,0.009990518685482395,0.0011719699433026677,0.005977544513877946,0.0012478163214374846,0.0012478163214374842
81,0.0027982504293159655,0.0006191030910648333,0.003363977924444953,0.0015508574280723023,0.0015508574280723019
82,0.003823904783829817,0.0006932591627359828,0.004570739271497532,0.00139042390103034,0.0013904239010303395
83,0.008425987019826046,0.001519479693554475,0.00683138631359505,0.0032978002780847805,0.003297800278084779
84,0.0030323366280680278,0.0005817471959559586,0.002474952514108538,0.0009715141359763273,0.000971514135976327
85,0.003977417704751532,0.0012299634281871929,0.0030626876378003318,0.004046490070947271,0.0040464900709472704
86,0.004688509114795684,0.0017987456339221659,0.0046824962636141994,0.004821918784983423,0.004821918784983421
87,0.007433107630676166,0.002608448501633003,0.006707577865862058,0.0069521195051517005,0.006952119505151698
88,0.002379309577626413,0.0004288466304426284,0.0020412482698781496,0.0005436913971977611,0.0005436913971977609
89,0.002084282315838056,0.0011255827782564421,0.002454870363651516,0.0009180362936290065,0.0009180362936290062
90,0.003714619919842468,0.0009290969359618454,0.004584577474618355,0.001604335270419623,0.0016043352704196224
91,0.0056935373248712794,0.004029404514160398,0.004161894607467146,0.006042996185247247,0.006042996185247244
92,0.009547932384367203,0.0007653785666050923,0.006724085881290491,0.0010339049520482015,0.0010339049520482011
93,0.005947260315978777,0.0009185148301731812,0.004263253276687769,0.0010695568469464155,0.0010695568469464148
94,0.007418528451549064,0.001656910105541744,0.005262332583942425,0.0030660629612463907,0.00306606296124639
95,0.03326324427561312,0.010654522436574608,0.011327449143925928,0.01593639701950159,0.015936397019501586
