,0,1,2,3,4
0,0.004352511892260732,0.0025760820305371504,0.002892826058863615,0.0027996766105754405,0.020572641448335066
1,0.0033233746920756486,0.002280269514606258,0.0028210356867995894,0.002745805828433119,0.01390019744296598
2,0.0005795015722977018,0.000308310041707107,0.0002657558454192589,0.0002586260943272035,0.0025633678163134357
3,0.0035056162182215186,0.0024874016810664426,0.004231786420982265,0.004171747409950845,0.014055233903020638
4,0.005389619367882011,0.004572623936102108,0.008911348321431258,0.008868624043839262,0.01474784873663248
5,0.007822931305602118,0.007852764833515904,0.017113215461950864,0.017103517683539345,0.011093066169614767
6,0.001461318470102105,0.0013952203368518378,0.002563398705796894,0.0025669115443176247,0.0022119534775103243
7,0.016919227446942308,0.017908018619040317,0.04102166573550114,0.041122627034076674,0.012052470857101302
8,0.003590204925932232,0.0024661250401556644,0.002228180730988135,0.002175415134410212,0.015220715320470618
9,0.0038465336776545077,0.003562597313992807,0.003651493742206594,0.003618901313897924,0.008090211186106042
10,0.0007028785610297022,0.0005609988324780403,0.0007179689521818839,0.0007131140290161076,0.0018939941400288457
11,0.0075961618048747,0.007595403012167044,0.008839833984799764,0.00881493575993366,0.010946131356229467
12,0.0034554442632112304,0.0023568421909391044,0.002168912636508716,0.002104267851953212,0.01837892276966881
13,0.004574763780206604,0.0035118241783383716,0.0032186403952867127,0.003164802511645559,0.015197749161768408
14,0.0005058139720383096,0.00023776329514974557,0.0002949453755795522,0.00028534191402434297,0.0023437655209594516
15,0.01045968266678012,0.009409524534551275,0.010775938281101315,0.010722912452782802,0.02498042248007952
16,0.0019098481379461953,0.0014071789373937117,0.00242192447187539,0.002380016361841592,0.007732756786054658
17,0.0009370621829965916,0.000590054973774838,0.0010933358303469936,0.0010697462925294131,0.0046401313618482775
18,0.0002507229045001279,9.602742437868856e-05,0.00017732381878700771,0.00016941634183086386,0.0014132712028134182
19,0.00137073658721971,0.0007836645406710511,0.002315582578205948,0.0022641740349123155,0.008620463603248344
20,0.0006089188231819104,0.0003803442294595649,0.00032062130053393595,0.0002943273163072673,0.004397397345404188
